Comment_ID,Text,Sentiment
7232,Dr gaaffiiko naaf deebisi; pired dhufee guyyaa 5ffaatti Walquunnamtii saalaa yoogodhan ulfi ni uumamaa?,Neutral
7233,Safudha aboo,Negative
7234,Me gafadhu,Neutral
7235,Maloo silkkii keessan naaf ka'a Waanan isiin haasofsisun qaba,Neutral
7236,Maloo silkkii keessan naaf ka'a Waanan issin haasofsisuun qaba adaara keessaan doctor,Neutral
7237,Doctor Gosotaa Injection Meqaatu Jira isaan keessaa kan baay'iinan Itti fayyaadamnnu hoo kami,Neutral
7238,"Vedio.hojedheera ilaali asumarra sirriitti siif deebi""a gaaffiin kee",Neutral
7239,Malif dubartin yero bored wolqunamti yo Rawane dhala ni argan?,Neutral
7240,Mee gura nama dhukubu qorichaa,Neutral
7241,Infekshinii ujummoo fincaanii ta'uu waan danda'uuf mana yaalaa deemii fincaan kee ilaalchisi,Neutral
7242,Dhukkubni measles maal irraa nama qaba?,Neutral
7243,Furmaata dhibee bawaasiraa nuuf himaa,Neutral
7244,Vimni maalii Dr faayyidaan isaahoo maal moo midhaa geessisaa,Neutral
7245,Maloo anaa bayyee anaa dhukkuba lfee walii jalaa Darbbee naa jedhan malii godha,Neutral
7246,Sibiran dhufaa dr yeroon galeeti rabbi walin,Neutral
7247,Dr lakosa kesani number maxasii,Neutral
7248,"Yeroo bayee dugdii nama o',uu maalii",Neutral
7249,Rabif jedhi gafiko debisi doktor,Neutral
7250,Basiisa biiilibaa keessaan,Neutral
7251,Dhukuba jilibaa nafii imii,Neutral
7252,Doctor furmata fuula naama guurachahe naa hiimi,Neutral
7253,Hi,Neutral
7254,Doktora gaffi qaba plz?,Neutral
7255,❤❤malo lakkoofsaa keessani naafi ergaa asin,Neutral
7256,"Gaafii takkaan qaba doctor?
  Ibsa ittii naaf laadhu obbolessaa koo atii dhalata oromoo waan taateef garaa nattiin jabaatinii ?
 Karaalee dhukkubaa asmii ittiin ofirraa ittisaan akkaa naaf ibsitu jedhetii",Neutral
7257,Akkamiiti fayitee,Neutral
7258,Akkamitti fayyite maloo,Neutral
7259,Dr Maalatoolle dhukkuba kanaa nuuf himaa mee akkati ofirra beekaan,Neutral
7260,Daa'imni tokkoo osoo gadii teechumaa ykn kakaa isaa hin godhiin guyyaa 3_4 yoo turee rakkoon isaa maali? Maaltuu kennamaf,Neutral
7261,Dr nyaanni isin gadhistan nyaata biyya alaa qofa warri biyya keessaho nyaata akkami irra ofegufi nyaachu qabu mo aasichi wara alaa tifi,Neutral
7262,"Doctor baay'ee natti tola gorsi keessan ulfaadhaa ,gaafii qabaa haati manaa koo sukkaara qabdii ulfooftee turtee akka ogeessa fayyaatti maal gochuun qabaa ?. wanti jechuu barbaade amma dura ijjoolle 2 osoo dhibee kana offirratti hin bariin nagumaan deettee turtee amma ulfaa'uuf dursitee dawaan fudhattu jiraa moo ammuma booda hodooffii gochuu qabdii?.",Neutral
7263,Dr pls utuu mana yaalaa hin dhaqin akkam itti bekku dandenya akka dhibee ni sukkaara nuu qabe,Neutral
7264,Maloo doctor namati hin darbaa dhukubnii sukaraa,Neutral
7265,Dr dhukkubni sukkaraa fayyun indanda'amuu,Neutral
7266,Dr Kani dhibaa dhiigaa hoo Malo nafi himi,Neutral
7267,Mal gonuu,Neutral
7268,Bilbilaa kessaan maalif nuuf hin kenyee,Neutral
7269,"Dr yeroo hunda ruuzii fayadama akkaam goodhu ,baye galatooma ************ imon Debi barbada dr",Neutral
7270,Ansulinin ho malii,Neutral
7271,Kan dhibba dhiigaa nutii himaa,Neutral
7272,Galatomaa❤️❤️,Neutral
7273,"Dr Galatoomi! 
 Dhibeen sukkaara kuni gosa lama , sanyiidhaan/ dhaalaan nama qabu, haala jireenyaan akkasuma ille qaama nama keessa insulini kan oomishu yoo hin jirreffaan dhufa.",Neutral
7274,Teessoon keessan eessa Dr,Neutral
7275,Dhibeen sukaraa zaridhan dadarbaa moo akko koo obolesaa ko esumaa koo durbii ko qabanii waqii akko koo dutee garuu namaa gudaa wani tatefii,Neutral
7276,Waan argannee nyaachu malee nyaata fiilaama Eessa argaata hiyyeessi,Negative
7277,Doktar ballaa zeyetuunaa qorichaa adaatti jadhu akkamii adda nubassa mee,Neutral
7278,Dr. Please Dhukkubba Onnee irratii Gorsaa nuuf ladhaa,Neutral
7279,Dawa dhukkuba onne naaf hima hadara harmee koo dhibe onne qabdiyero hunda kininaan of egdi dawan yoo jirate hadara naf hima,Neutral
7280,Mal haa naynuu ree waan naytamuu hundhaa hin naytina jetanii Dr,Negative
7281,"Please doctor 
 Dhibeen sukaraa namaraa namati darbuu nidanda'aa?
 Fakenyaaf walin nyaata baka tokko nyachuu, waldhungachun, walqunamtii salaa walin gochuun namaraa nati darbaa?",Neutral
7282,Galatoomii doctor gaaffii biraa qaba an pls naaf deebisii qufaa biraa utallootiin nama qabuu laphee jala nama nyaatuu (oksisuu maal jedhama,Neutral
7283,Galtomaa Dr mee waye dhibe lapele nu barsisa akata isafi qoricha isaa,Neutral
7284,Bakki argamakeessanii eessa? toorri bilbilaahoo?,Neutral
7285,Eesati argamatu,Neutral
7286,Galatoma Dr gafii xiqo mee dhibeen sukaara namara garaa namati ni darbaa moo,Neutral
7287,Sukkara jechuun kun maalidha akkamitti beekama,Neutral
7288,Lakkofsaa keessaan essaa argachuu dandenyaa,Neutral
7289,Doktor daa'imaa ji'a 8 irraati muldhatee maal gochu qabna?,Neutral
7290,Mee wa'ee Sarger Dalagame Waan dhoorkamuun beekuu,Neutral
7291,Jalqaba malira nama mudata dhibeen Kuni?,Neutral
7292,Malaton isaa hoo mali fakkaatan,Neutral
7293,Dhibbeen tiruu hoo maalii irraa dhufaa furmaani isaa maalii,Neutral
7294,Galatoomi doctor garuu ani gaaffin qabu yeroo tokko tokko dhukkubni sukkaara kun daa'immanirratti ni mul'ata isaan kun fayyuu ni danda'uu?,Neutral
7295,Galatooma Dr waa'ee dhiibbaa dhiigaa irrattis nuuf hojjedha,Neutral
7296,Dr dhukkuba saahinesii ykn alarjikii funyaaniin qaba maal na gorsita,Neutral
7297,Wa'ee stroke nuttii himaaa,Neutral
7298,"Da'imaa amaata tokko fi ji'aa 7,8 amaaras yo qabaate akkam godhu qabaan",Neutral
7299,Galatooma eessaatti argama hospitaal keessan?,Neutral
7300,Sukkarinifi dhibani dhigaa tokko mee naa deebisi,Neutral
7301,Namatii.hindarbaa.dr.adara.namaraa,Neutral
7302,Dhibbeen tiruu Kun ifekishiidhaan yoo maalii ta'ee namaa irraa namaatti darbuu danda'aa?,Neutral
7303,Adara esa bakii kesani jiratuu,Neutral
7304,Dr namarra nama darbaa?,Neutral
7305,Please Address hospital kessanii....❤️,Neutral
7306,Milikiita sukaaraa Alamiitii bekama Osoo mana yalaa dhaqiinii Dr ?,Neutral
7307,Irraa fayyuun hin danda'muu,Neutral
7308,Biyya keenya nyaanni baayyee hin jiruu maaliif dhukuba kanaan qabamu,Neutral
7309,Please lakkoofsa bilbila naaf ergi,Neutral
7310,Namni tokko tokko dhibee kan ofirra qabu osoo daandii irra deemu akka tasaa kufee yeroo arginu namni kun sukkara naaf kenna jedha inni kun maalif ta'e?,Neutral
7311,Bakki argama keessanii eessa?,Neutral
7312,Maloo boracii akamin qanasanii Dr naf himii,Neutral
7313,Doctor hiin daadarba dhukkumni kuuni??????,Neutral
7314,Dr ilkaanif maltu qoricha naaf himi,Neutral
7315,Kan onneef maal gochu qabna,Neutral
7316,Dr dhukubni sukara fedhi walqunamti sallaa ni dhabsisayi ?..,Neutral
7317,Dhagaa nyaanna ree Dr,Neutral
7318,D/r Baayee galatomaa Dhibee Onneeraa akkamin faayyuu danda'amaa?deebiisaa na Ergaa sinaan eegadhaa?,Neutral
7319,Kan disc mansharaattetii hoo?,Neutral
7320,Galatoomi Dr. Otoon qoricha fudhatanii 110-140 gidduu dha. Qoricha dhiisun rakkoo qaba???,Neutral
7321,D/r bilibila kee naa erigi,Neutral
7322,"Safartuun inni manat saffaardhu 5.7 mana yaalat 42, 43, akkas jedhaan nati himmu gsrgarumman kun maalidhaa?",Neutral
7323,matuu balesaa,Neutral
7324,Galatoomaa?roojjii yknጭርት maali qorichi isaa,Neutral
7325,Asmif maltu qoricha naf himi pls,Neutral
7326,Malloo dr malatoon dhibbee sukkarraa maal fahii,Neutral
7327,Hyperglycemia akkamitti yaalla doc?,Neutral
7328,Eessatti argamtan?,Neutral
7329,Yeroo walqunnamtii saalaa raawatu dafee fedhiin daddafee yoo sirraa ba.e akkamiti akka turuu danda.u naaf himaa,Neutral
7330,"Dhukkubaa sukkaraa jechuun isaa Dangiifii jedhamumoo kaan Biraatii??????
 Adaraa Naaf Debisaa",Neutral
7331,Galatom doctor jecha dhukubin sukara hin dariba akkamitimo namati dariba,Neutral
7332,"Dr gorsa keessaniifi galatoomaa .qorichi sukkaaraa yeroo dheeraafi fudhatamu miidhaa biroo fiduudanda,aa?",Neutral
7333,Dhibee dagifitii hoo mee na debisii,Neutral
7334,"Dr nama iji dhukkubduu 
 Furmannii isaa maal nu ibsaa
 Kanaa duraa manaa yaalaa geessinee qorichaa ija xaabitaa jedhamu na laataan turanii 
 Furmaata tokkoyyuu hin arganne please dr maal sababni dhukkubii ija 
 Alaarjiikii nu jedhan qorichaa qaba dhibee kun",Neutral
7335,Dr yoo nyaata kana hunda dhiisne Marga nyaanna kaa?,Negative
7336,Hamii sukkaraa meqaa yo ta'ee normal jenaa??,Neutral
7337,Nagaha hababin bayyee olii kassa,Neutral
7338,Kana hin dhiisiine maal ha nyaanuree dr,Negative
7339,Miilikiti isaa qaara yoo dhufu Mal (ammaala akkami garsiisa,Neutral
7340,Dhibee rajiijiifi tiruuf hoo maalfaa nyaachuu qabna ?,Neutral
7341,Lakki shukkari/diabetes nyataa irraa hin dhufuu dhisii maloo waan shukari irraa dhufuu namni bekhuu hin jiruu dawaas hin qabuu akkumma dhukkubba HIV tii biological disease kheysafuu usaiad wajji walii hidhaataa qabaa namoonni diabetes qabaan hundii jiruu isaani kheysaati vaccine fudhaatanii jiraan namnii lilmee vaccine hin fudhaatin khan sukaran qabame hin jiruu fakkenya iddo lafaa maneen yalaa ifii warii fayya dooftor ykn nursing hin jire dhibbeen sukkara hin HIV hin jiruu saniifu man made decease ja'ama jira sukaari,Neutral
7342,Maal nyaana ree nyaata maraa dhisaa jettaan Dr ?,Negative
7343,Eessaa raa hojetuuu Dr,Neutral
7344,Normal Kan jedhamuu meqaa dha maloo,Neutral
7345,Please barreffaman nuuf Kai,Neutral
7346,Dr bakka hojikee naf himmii ykn silkikee naf himmii,Neutral
7347,Dr gorsa keetiif baay'ee galatoomi gorsa kee fudhanneerra insha allah itti fayyadamna❤️❤️❤️,Neutral
7348,Dhibee shukara mana yalatii qorichaa gurgurachuu malee wanii siifayiisuu hin jiruu umrii gutuu qorichaa fudhacha jirachuun fayadha??? Mee kana adda nuf basa,Neutral
7349,Dr. Saayinasii guutummaatti dhabamsiisun danda'aamaa??,Neutral
7350,Shukaarri inni nyaataa dàdafee ammaa amma nyaachisuu inni nyaata filee nyaachisu Garagaraa Dr,Neutral
7351,Doktorri arbbani Sababa mali irra kan ka'ae haallu issa jiijjiirama,Neutral
7352,Cirracha kalee maalin bassna nutti himimee,Neutral
7353,Dhiibbaa dhiigaa Fi sukkaara walirratti Kan qabaniif cholesterol qabaniif hoo,Neutral
7354,Dr hospital keessani eessaa finfinee mo haawasaa,Neutral
7355,Dukkubini sukraa nama​ garaa namti​ ni​ darbaa?,Neutral
7356,Dhukkuba sukkaaraa fi dhiibbaa dhiigaa irraa guutumatti fayyuun ni danda'amaa?,Neutral
7357,Mallatoole dhukkuba sukkara gaggabsuufatii moo dr mallatoole kun malii fatii,Neutral
7358,Dhibbaa dhigaatifi qossii malii dhaa mee ?,Neutral
7359,Jal-qabumatti akkamitti dhufuu danda'a sukkaarri ?,Neutral
7360,Mallatoni isa qabachu mali faa nuu himi mee doktori ❤️,Neutral
7361,Please naf hima namni dhukkuba sukaara qabu ijji yoo dhukkube muramu hin dandaha,Neutral
7362,"Kan dhiiraa erga beezii ta'eetii, PH osoo hin taane POH hin ta'uu Dr?. PH'n asiidii POH'n immoo beezii waan ta'eef",Neutral
7363,Doctor Darbee Darbee dhiira Irratti gubaa fi ciniinsi mul'atu you Maali Akkasuma Walqunnamtii Saalaa Nama Dadhabsiisun hoo maalirraahi,Neutral
7364,Dr gaaffiin na rakkisu tokko erga fartilaayizeshiniin geggeefamee booda micireen (mucaan)akkamitti gadameessaa alatti uumamaa?,Neutral
7365,Dr baayyinni qaama korma (speermii) kan inni dabalu nyaata Akkamii yoo nyaatanidha,Neutral
7366,Dr dubrummaan maaf jabaata,Neutral
7367,Durbaa tokko tokko maalif yeroo yeroon marsa lagu itti dhufaa mee Dr Hamza darbee wal qunnamiti yeroo gotuu ulfafi hin saxilamitu maalif garuu??,Neutral
7368,Maaloo dr ilkan dhiiguu ykn irgan ilkanii garmalee dhiigu naf himaa mana yala dhaqen furmaata dhabee,Neutral
7369,Esati yaalaa kennita me,Neutral
7370,Doc Yeroo ulfaa sex/ walqunnamtii yoogodhan Rakkoo qabdaa ? Naaf Deebsaa,Neutral
7371,Dr galatomii baay'ee tokko yaada baareeda kaasatani dhugaa ammalee akkasumatti itti fufa,Neutral
7372,"Dhukubni kun maal jedhama yeroo tokko toko qaamni dhira ni mada,aa yeroo tokko qola qaama salaa ni soloqaa,a mana yaalas heduu demani fayyu yoo dhabee maal godhama",Neutral
7373,Yeroo namaa gubuu malii gochuu danduu,Neutral
7374,Yeroo tokko ficaanii gubuu fkkn maalidha dawaan isaa,Neutral
7375,Maliif umamuman laguun itti dhufuu,Neutral
7376,Wontii Kuni hundii dhugaa moo sobaa,Neutral
7377,Yeroo walqunamti gote ulfote boda Mal gochu qamna,Neutral
7378,Dr maalif qusana.malee harma hosisu qofan haa fuudidaa?,Neutral
7379,"Shamaaran osoo ishiin laguun irra jiruu yoo wol qunaamti saala hojeete carraan ulfa ta,u jira?",Neutral
7380,"Kan Koo gaaffiin ,Dubartiin tokko tokko erga ulfooftee booda hamma deessutti nagaa hin qabdu .baay'ee dhukkubsatti.kun maaliif ta'uu danda'a Dr?",Neutral
7381,Doktor Namni cinaaca mirga jala woraansa fi guba yero dheera qabu ho mana yaala heddu yoo dhaqnu argachu hin dandeenye iskaayin laalame jedhu akka isinititi hoo,Neutral
7382,Galatooma an garuu kan gaaffii natti ta'e Yoo spermini fi hanqaaqun wal fudhatu mallattoo akkamii qabaa???,Neutral
7383,"Gaaffii?
 Sababni dhiigni gadameessa dubartii keessatti kantaruun sochiin dhiigaa dhibuun dhukkubbiin humnaa olii itti dhagahamu maaliif?
 Furmaanni isaa hoo?",Neutral
7384,"qorichi dhubuka kana ittisu hoo nuuf himi dr 
 inni gubu kun ulfaa,uu ni dhorkaa?",Neutral
7385,DR.yeroo spermin dhagalaa'uf jedhu namni of tu'aachu hin danda'uu maalif garuu kun,Neutral
7386,Dr dawa isaa itti nuuf barbadii mee,Neutral
7387,Kan dhiiraa gubu hoo DR?,Neutral
7388,Gadaamessa madaa'ee dafee kan fayyisuu maal fa'a?,Neutral
7389,Galatomi doc garuu yaalisa 1_2 nuuf qoodika,Neutral
7390,Dr sanyiin kormaa nyaata akkamiin baay'ataa?,Neutral
7391,Rakkoon dafanii fixachuu maaliin furama Dr ?,Neutral
7392,Dr warri takkaa hin fuudhin/kaitti hindhiyaatiin hoo,Neutral
7393,"Oddeeffanoo ga'a ta'ee,argachuuf,lakkoofsa bilbila ke katabi.",Neutral
7394,Durabtiin fedhi ishii maalif hin himatuu dhiri hoo ni himaataa???,Neutral
7395,"Gafii Lamaan qaba Dr 
 1/ Dubaartooni tokkoo tokko Yeroo Namnii walquumatii Saalaa Jalqaabu Maliif Iyyuu ?
 2/ Qamnii dubartoota maliif Wal-qunaamtii Saalaaboda Ispermii of keessa gara Alaatii dhagaalasaa Seve godhuu jechukotti maliif?
 3/Qamaanii Dubartoota tokkoo tokkoo Yeroo Wal-qunaamtii Saalaa gotu Keessa Nama waraana malii Rakkoonsa ?
 4/Qamnii dubartoota tokkoo tokkomoo Qama Saalaa Dhiraa Bayyee Fudhaatu Mataan tuffee senaan kanaara hin Fudhaatu gutumaa tuffee hin Fudhaatu jechuukootii maliif??♥️♥️♥️",Neutral
7396,Asiidiifi Beezii kanatu akkanatti nama mirqaansisa jechaa jirtanii Dr!,Neutral
7397,Kanaa qofaa yeroo meqaa barreessaa oltuu?,Neutral
7398,Yoo warrii dhiraa qaccee (qaraa) baay'isanii nyataan akkas godha dr,Neutral
7399,Dhalaa ni dhorkaa amallii gubuu kun,Neutral
7400,Tnk shanyiin kormaa sa.atii meqaaf qillenssa irra turuu danda.a dok ?,Neutral
7401,Dr waan takkaan si gaafadha yeroo dhiirti halkan manaamaan wal qunnamtii saalaa gootu isheen yeroo san abjuun ni garti,Neutral
7402,Waan akkasiis jira moo,Neutral
7403,Ani gaffiin qaba Dr.daa'immani irratti ilkaan gadhe kan jedhamu sun qoricha qaba?? Anaan mucaan kee qabdi nan jedhan ani essayyu hin geessinee nan sodaadhe.ibsa xiqqoo barbade.......,Neutral
7404,Saammuun nama yoo mal ta'e abjuu namati bayyata malif?????????,Neutral
7405,Gaaffii kana machees dhalaatu sigaafate,Neutral
7406,Well pill daisyiin maali,Neutral
7407,Doctor gaafii qabaa fkn guyyaa 21 hangaa 35 jeetaan ok bareedaa garuu 21 hangaa 35n kanaa jiduutii kan 22 ykn 25 25 23 fa.aatiu namaati dhufutuu jiraa kanaa ho akkamiin bekaan guyyaa itti ulfaayuu danda.amuu bekuun danda.amaa akkaamin bektee heregaachuu dandeetii dubartiin ulfaayuu barbaaduu takkaa???,Neutral
7408,dr galatoma Gaaruu dubarti ulfayu sodatu mali furmani isi,Neutral
7409,Dr Akkana taanaan jaartii teenya ulfeeysuu hin barbaanne yoo ta'e carraan nuti jaartii teenyaa waliin rafuu qabnu Baayyee xiqqaadha jechuudha bar,Neutral
7410,"Wanuma tokkoyu nama hin galu yo warra hojji Dr,hojjataniran kan hafe,,",Neutral
7411,Baayy.ee Baayy.ee barnota garii dha doter Ani bara 2006 ga.elan godha karoorii maatii kaamiyuu naaf ta.uu garuu sanisii kanatii fayyadaman Jira damimaa sadiin qaba ulfii yeroo malee natii dhufeen hin beekkuu mucaan koo jalbaa Wagga 11 inni 2ffaa Wagga 8 ishee 3ffaa ja.a ll kudha kanafu warri karoorii maatii siif ta.uu malaa Addaa kanatii fayyaadama,Neutral
7412,Doktor dubartiin takka erga deesse laguun guyaa 40 sun iraa badee osoo deebitee laguun argin ji.a 6 7 yoo kan iraa turu ta.e osoo deebi.ee ittin dhufin hafuu ni danda.aa?,Neutral
7413,"Guyyaa marsaan laguu mul'ate irraa kaastee lakkooftee guyyaa 9ffaa hanga 18ffaatti tuttuqaa irraa of eeggachuun dirqama. Dubartoota baay'eetu isa saayinsiin jedhu fayyadamee, osoo hin beekin ulfa ta'e. Simbo Fikadu Abdeta
 Kumee lafa dhaqan hin beekanii dubbisaa",Neutral
7414,"Marsaa laguu keessatti yeroo kami yoo walqunamtii gaggeesine ulfi taa,uu dhaba ifa nuuf godhi.",Neutral
7415,18 essa fidnne ammas 10 essa fidnne hir'ifnna maali herreegni akkan ifa miti irra deebi'a,Neutral
7416,Waantota namtolche oso hin fayaadamini yoo yeroo dheraf ulfaa ta'u didee mal gochuu qabna doctor,Neutral
7417,"Waan gaaffi nata ta,e tokko
 Dubartiin Takka ji,a Keessatti guyyaa 1-5, 11-14 gidduu kanatti yoo wol qunnamtii saala raawwate Carraa ulfa,u qabdii Jedhan Kun Akkam?",Neutral
7418,Irra jiresa ias ulfesuu osoo hin tane ishee ulfooftutu beka,Neutral
7419,Dr dhiira argachuufoo killeen dhiira tatuu maggatti marsa meeqa,Neutral
7420,Nan gallee Dr ifa nuu godhii seeran malee,Neutral
7421,Ani wa. ee kannaa homa naatii galuu didee d/ር naafiy getule dhagefadhee barasisotaa afani amarifatinile barasisani dhagefadhee homa nafii galu didee achumani yadaa ishitii ykn gafani idamee naafi galatii jedheni dhisii maafi cinqii,Neutral
7422,Dr gaalatoma,Neutral
7423,Akkam dr kunni woli fallaa barsiisu,Negative
7424,Kan 21.23 hoo akkamit,Neutral
7425,Dr ani muca Wagga torban 7 qaba lamaffan na dide malan godha,Neutral
7426,Dr milikkiti ulfaa kan jalqabaa,Neutral
7427,"Dr galatooomaa.
 garuu kan naaf hingalle jira innis.
 Oovuleeshinin g/ya 14 tti dhufa.
 kan ulfi ta'u guyyaa oovuleshinii irraa jalqabeetimoo?
 akamidha naf hinqalle kun",Neutral
7428,"Guyyaa dheeraan ML kiyya 35. Guyyaa gabaabaan 29. 
 Haala kanaan ulfa ittisuu yoo barbaade (35-11)= 24, fi (29-18)= 11 kana jechuun guyyaa 11-24 tti guyyoota 13f A/manaa kiyyatti dhiyaachuu hin qabu. Akkasumas marsaan laguu guyyaa 5f ni tura. Yoo walitti idaate ji'a keessatti guyyoota 18f A/manaatti dabalamuu hin qabu jechuudha. 
 Maaltu of dhoorguu danda'a kana hunda?",Neutral
7429,Dr waanti naaf hingalee dubarti tokko yeroo eege itti hin dhufu,Neutral
7430,"guyyaa 11 _28 kan jedhu 11 eessa argannee?
 18tis eessa argannee",Neutral
7431,Anaa wantii kunii Tasumayuu naaf hin galuu yeroon Bayolg kutaa 7 baradhuus akkasumaa gumii shamaraan kesssaatis yalaan turee garuu naaf hin galuu,Neutral
7432,"Dr. Guyyaa sanatti dubarri tokko saal quunnamtii gootee. Yerooma sana kininii ittisa ulfaa yoo fudhattes ni ulfooftii??
 2ffaa, laguun itti dhufee gaafa guyyaa 9 saalquunamtii yoo raawwattes nii ulfooftii, akka isin jettanitti ifa naaf hin taanee naaf ibsaamee",Neutral
7433,Barnoonni kee sirrii miti,Negative
7434,"Ati Dr Ani garuu B/saa ebla 1 laguu argitte yoo ta e 1,23,4,5 guyyoota xurii laguu 6, ,7,8,9,10 freedha 11,12,13,,=14=. 15,16,17guyyoota ulfuuti ykn sa'aati 72 duraatti sa'aati 72 boodatti =18,19,20,21,22,23,24,25,26,27,28=free time",Neutral
7435,Tooftaan kun nama hundarratti hin hojjetu gariin akkuma hoolaa ji'a guutuu rimoofti,Neutral
7436,gaffii kana naf deebisa Fakkenyaaf dubartiin hanquu qopheessuun sanyii kormaa barbaduuf ija keessa yeroo tokko kan dhira hoo sanyiin yeroo hunda darbuu danda'a mo Akkum kana worra shamarranii yeroo qaba ?,Neutral
7437,1 naaf hin galle haalli ibsa keessaniis sirrii miti. Baay'achuu baatus nus baranneerra Dr,Negative
7438,Namni hirdhinna dhigaa qabuu warra ulfa'uu irratti dhibban inni qabu jiraa naf debisi gafi kiyya hanga ulfaa tahan ho mali fa'aa fayyadamini dhigaa dabaluu dandahan?,Neutral
7439,Guyyaa kana sirreeffadhu mee irra deebii ilaalii,Negative
7440,Dr marsan laguu dubarartii tokoo yemuu dhufu guyya sadif turee ammo guyya tokko giddu olche yo dhufuu Mal gochuu qabnaa,Neutral
7441,Dhiifama naf godhii ana sammuuko Keessa na hin seenuu wa'een laguu kun,Neutral
7442,Homaa nama hin galuu,Negative
7443,Dr Hamza galatoomaa baay'ee namatti tola yaadi keessan text biraas nuuf dhiyeessaa guyyaa muraasa booda galatoomaa...........!!!!!!!!!!!!!!!!!§§§§§§§§,Neutral
